client_id,segment,invoice_amount,invoice_date,home_sales,avg_price,overnight_rate,days_to_pay,payment_date,invoice_year,invoice_month
C040,B,43127.0,2022-03-12,15500,960000,2.65,40,2022-04-21,2022,3
C064,B,81421.76,2020-02-17,11500,690000,3.95,27,2020-03-15,2020,2
C049,B,46943.94,2021-05-27,18000,880000,2.45,35,2021-07-01,2021,5
C073,A,50978.12,2021-12-08,13800,920000,2.45,31,2022-01-08,2021,12
C021,B,68125.32,2022-11-25,10500,890000,5.95,58,2023-01-22,2022,11
C062,A,45200.63,2021-08-24,16000,900000,2.45,25,2021-09-18,2021,8
C072,A,28502.33,2020-06-20,13000,710000,2.45,26,2020-07-16,2020,6
C016,A,128223.05,2020-09-14,15000,725000,2.45,25,2020-10-09,2020,9
C048,B,123964.33,2021-03-23,17000,850000,2.45,58,2021-05-20,2021,3
C059,A,35971.0,2020-04-21,6500,695000,2.45,20,2020-05-11,2020,4
C042,B,43335.03,2020-02-18,11500,690000,3.95,49,2020-04-07,2020,2
C005,A,28038.86,2020-08-17,14500,720000,2.45,21,2020-09-07,2020,8
C007,A,76117.49,2021-01-27,13000,820000,2.45,17,2021-02-13,2021,1
C003,B,113531.66,2021-09-01,15800,905000,2.45,57,2021-10-28,2021,9
C011,A,67330.13,2022-07-04,12000,930000,4.2,26,2022-07-30,2022,7
C035,C,39029.72,2022-04-26,14500,955000,2.95,55,2022-06-20,2022,4
C013,C,137956.68,2022-04-18,14500,955000,2.95,59,2022-06-16,2022,4
C062,A,40414.58,2020-04-27,6500,695000,2.45,25,2020-05-22,2020,4
C075,B,36786.83,2020-04-27,6500,695000,2.45,35,2020-06-01,2020,4
C058,A,76810.78,2021-09-13,15800,905000,2.45,30,2021-10-13,2021,9
C045,A,66587.13,2021-06-28,17800,890000,2.45,20,2021-07-18,2021,6
C043,A,34637.5,2021-07-09,16500,895000,2.45,18,2021-07-27,2021,7
C022,A,50311.35,2021-11-23,14500,915000,2.45,18,2021-12-11,2021,11
C071,B,56162.33,2022-02-14,15000,945000,2.45,29,2022-03-15,2022,2
C016,A,97171.07,2020-07-25,14000,715000,2.45,22,2020-08-16,2020,7
C043,A,17478.19,2022-12-19,10000,880000,6.325,47,2023-02-04,2022,12
C018,B,47585.13,2022-01-07,14000,930000,2.45,42,2022-02-18,2022,1
C046,B,60358.14,2022-11-05,10500,890000,5.95,48,2022-12-23,2022,11
C065,A,64234.16,2021-04-17,17500,865000,2.45,23,2021-05-10,2021,4
C066,B,116389.46,2022-09-07,11000,910000,5.2625,47,2022-10-24,2022,9
C012,C,57516.8,2022-08-15,11500,920000,4.7,58,2022-10-12,2022,8
C053,C,35848.58,2022-09-28,11000,910000,5.2625,83,2022-12-20,2022,9
C056,C,55850.21,2022-01-09,14000,930000,2.45,82,2022-04-01,2022,1
C037,B,37269.46,2020-11-24,14200,735000,2.45,52,2021-01-15,2020,11
C074,C,43280.4,2021-11-20,14500,915000,2.45,32,2021-12-22,2021,11
C024,B,71935.37,2021-01-06,13000,820000,2.45,43,2021-02-18,2021,1
C073,A,81123.19,2022-11-23,10500,890000,5.95,41,2023-01-03,2022,11
C066,B,211437.62,2021-09-17,15800,905000,2.45,25,2021-10-12,2021,9
C044,C,101605.5,2020-03-20,12000,700000,3.325,81,2020-06-09,2020,3
C019,B,34852.74,2020-01-21,11000,680000,3.95,41,2020-03-02,2020,1
C073,A,48227.41,2021-01-03,13000,820000,2.45,27,2021-01-30,2021,1
C079,B,76322.96,2020-06-21,13000,710000,2.45,29,2020-07-20,2020,6
C042,B,46835.08,2020-04-23,6500,695000,2.45,46,2020-06-08,2020,4
C077,B,20943.79,2020-10-08,14800,730000,2.45,41,2020-11-18,2020,10
C029,B,40704.93,2021-06-06,17800,890000,2.45,35,2021-07-11,2021,6
C009,B,37509.84,2022-11-04,10500,890000,5.95,59,2023-01-02,2022,11
C049,B,61624.29,2021-07-03,16500,895000,2.45,34,2021-08-06,2021,7
C008,C,79388.81,2020-03-07,12000,700000,3.325,51,2020-04-27,2020,3
C064,B,85026.71,2020-04-13,6500,695000,2.45,30,2020-05-13,2020,4
C011,A,41651.05,2022-06-23,12500,945000,3.6,23,2022-07-16,2022,6
C018,B,146188.24,2022-11-12,10500,890000,5.95,64,2023-01-15,2022,11
C035,C,163964.98,2022-08-13,11500,920000,4.7,57,2022-10-09,2022,8
C072,A,85169.6,2021-10-17,15500,910000,2.45,23,2021-11-09,2021,10
C068,C,59871.68,2022-11-14,10500,890000,5.95,52,2023-01-05,2022,11
C070,C,100357.88,2022-07-04,12000,930000,4.2,90,2022-10-02,2022,7
C057,A,67095.27,2020-07-02,14000,715000,2.45,13,2020-07-15,2020,7
C017,B,82556.42,2020-09-26,15000,725000,2.45,24,2020-10-20,2020,9
C027,A,49408.89,2022-05-03,13500,950000,3.2,28,2022-05-31,2022,5
C044,C,49790.7,2022-06-20,12500,945000,3.6,49,2022-08-08,2022,6
C007,A,90331.97,2020-11-16,14200,735000,2.45,15,2020-12-01,2020,11
C007,A,14205.58,2020-09-07,15000,725000,2.45,17,2020-09-24,2020,9
C062,A,47953.74,2022-05-13,13500,950000,3.2,25,2022-06-07,2022,5
C032,A,66485.38,2021-11-14,14500,915000,2.45,27,2021-12-11,2021,11
C033,A,52257.06,2021-07-24,16500,895000,2.45,21,2021-08-14,2021,7
C019,B,40952.59,2020-02-26,11500,690000,3.95,35,2020-04-01,2020,2
C072,A,76386.3,2022-09-14,11000,910000,5.2625,21,2022-10-05,2022,9
C049,B,64344.44,2022-10-22,10800,900000,5.45,54,2022-12-15,2022,10
C021,B,78390.28,2020-10-13,14800,730000,2.45,37,2020-11-19,2020,10
C044,C,25374.36,2021-06-25,17800,890000,2.45,83,2021-09-16,2021,6
C029,B,94139.21,2020-06-10,13000,710000,2.45,46,2020-07-26,2020,6
C021,B,61313.62,2020-02-02,11500,690000,3.95,34,2020-03-07,2020,2
C042,B,49515.7,2021-03-13,17000,850000,2.45,36,2021-04-18,2021,3
C065,A,36978.27,2020-11-02,14200,735000,2.45,19,2020-11-21,2020,11
C057,A,32867.21,2022-06-21,12500,945000,3.6,19,2022-07-10,2022,6
C039,B,70525.98,2022-07-13,12000,930000,4.2,49,2022-08-31,2022,7
C020,A,86304.9,2020-12-08,13500,740000,2.45,34,2021-01-11,2020,12
C061,B,55531.49,2022-09-18,11000,910000,5.2625,43,2022-10-31,2022,9
C038,A,30718.1,2022-11-23,10500,890000,5.95,34,2022-12-27,2022,11
C010,B,44077.15,2021-11-20,14500,915000,2.45,38,2021-12-28,2021,11
C073,A,108504.41,2022-11-22,10500,890000,5.95,41,2023-01-02,2022,11
C053,C,40261.85,2022-01-20,14000,930000,2.45,73,2022-04-03,2022,1
C015,A,52261.33,2020-10-16,14800,730000,2.45,21,2020-11-06,2020,10
C031,B,141612.01,2021-09-28,15800,905000,2.45,34,2021-11-01,2021,9
C017,B,58571.48,2022-05-27,13500,950000,3.2,44,2022-07-10,2022,5
C036,C,150532.26,2020-03-07,12000,700000,3.325,69,2020-05-15,2020,3
C056,C,202070.05,2022-02-09,15000,945000,2.45,61,2022-04-11,2022,2
C074,C,96388.31,2020-04-19,6500,695000,2.45,59,2020-06-17,2020,4
C076,B,33886.39,2021-06-09,17800,890000,2.45,17,2021-06-26,2021,6
C074,C,46539.53,2022-05-22,13500,950000,3.2,33,2022-06-24,2022,5
C075,B,46388.27,2020-08-25,14500,720000,2.45,27,2020-09-21,2020,8
C052,B,52466.68,2021-07-05,16500,895000,2.45,38,2021-08-12,2021,7
C068,C,88786.44,2021-05-19,18000,880000,2.45,55,2021-07-13,2021,5
C009,B,73070.37,2022-02-25,15000,945000,2.45,52,2022-04-18,2022,2
C011,A,65443.98,2022-07-26,12000,930000,4.2,33,2022-08-28,2022,7
C022,A,63360.77,2021-08-23,16000,900000,2.45,26,2021-09-18,2021,8
C022,A,87679.57,2022-07-02,12000,930000,4.2,19,2022-07-21,2022,7
C012,C,92344.32,2022-05-26,13500,950000,3.2,74,2022-08-08,2022,5
C069,A,47949.76,2020-10-26,14800,730000,2.45,25,2020-11-20,2020,10
C050,A,25080.05,2021-04-19,17500,865000,2.45,20,2021-05-09,2021,4
C002,C,179547.3,2020-07-08,14000,715000,2.45,74,2020-09-20,2020,7
C035,C,193973.05,2020-02-11,11500,690000,3.95,51,2020-04-02,2020,2
C042,B,35229.76,2020-03-21,12000,700000,3.325,46,2020-05-06,2020,3
C028,B,43090.56,2020-12-10,13500,740000,2.45,54,2021-02-02,2020,12
C039,B,71249.91,2021-08-27,16000,900000,2.45,38,2021-10-04,2021,8
C044,C,38409.98,2022-07-05,12000,930000,4.2,69,2022-09-12,2022,7
C040,B,54599.1,2022-04-16,14500,955000,2.95,46,2022-06-01,2022,4
C016,A,39775.89,2021-12-11,13800,920000,2.45,32,2022-01-12,2021,12
C035,C,46759.79,2021-02-04,14500,835000,2.45,59,2021-04-04,2021,2
C059,A,51318.24,2022-05-23,13500,950000,3.2,24,2022-06-16,2022,5
C049,B,50200.8,2021-04-09,17500,865000,2.45,31,2021-05-10,2021,4
C049,B,66184.92,2022-10-20,10800,900000,5.45,49,2022-12-08,2022,10
C046,B,63631.31,2020-09-24,15000,725000,2.45,36,2020-10-30,2020,9
C039,B,79200.54,2022-01-10,14000,930000,2.45,54,2022-03-05,2022,1
C035,C,46210.78,2021-10-07,15500,910000,2.45,55,2021-12-01,2021,10
C067,A,13121.15,2020-09-18,15000,725000,2.45,27,2020-10-15,2020,9
C022,A,43432.38,2022-01-16,14000,930000,2.45,23,2022-02-08,2022,1
C045,A,24322.78,2022-11-23,10500,890000,5.95,35,2022-12-28,2022,11
C076,B,75509.54,2020-06-14,13000,710000,2.45,32,2020-07-16,2020,6
C046,B,42291.63,2022-08-18,11500,920000,4.7,46,2022-10-03,2022,8
C079,B,65363.61,2022-02-27,15000,945000,2.45,45,2022-04-13,2022,2
C072,A,103102.48,2021-08-02,16000,900000,2.45,24,2021-08-26,2021,8
C050,A,51266.12,2021-11-11,14500,915000,2.45,24,2021-12-05,2021,11
C034,C,62282.54,2021-10-09,15500,910000,2.45,50,2021-11-28,2021,10
C062,A,9265.22,2022-07-07,12000,930000,4.2,24,2022-07-31,2022,7
C039,B,71101.4,2021-09-28,15800,905000,2.45,26,2021-10-24,2021,9
C032,A,43037.52,2020-03-01,12000,700000,3.325,21,2020-03-22,2020,3
C061,B,246662.23,2021-01-18,13000,820000,2.45,37,2021-02-24,2021,1
C055,B,57562.13,2022-01-03,14000,930000,2.45,34,2022-02-06,2022,1
C016,A,44666.9,2021-07-24,16500,895000,2.45,17,2021-08-10,2021,7
C001,B,24633.2,2022-09-04,11000,910000,5.2625,34,2022-10-08,2022,9
C039,B,68681.92,2022-09-12,11000,910000,5.2625,55,2022-11-06,2022,9
C074,C,39262.64,2021-10-27,15500,910000,2.45,72,2022-01-07,2021,10
C023,A,33045.67,2022-12-24,10000,880000,6.325,39,2023-02-01,2022,12
C080,A,68206.14,2020-07-22,14000,715000,2.45,25,2020-08-16,2020,7
C001,B,44966.85,2021-05-03,18000,880000,2.45,33,2021-06-05,2021,5
C073,A,61156.3,2020-03-07,12000,700000,3.325,30,2020-04-06,2020,3
C021,B,25284.84,2022-06-27,12500,945000,3.6,46,2022-08-12,2022,6
C070,C,59576.8,2020-04-02,6500,695000,2.45,78,2020-06-19,2020,4
C039,B,98079.57,2022-07-24,12000,930000,4.2,43,2022-09-05,2022,7
C042,B,36794.8,2020-05-20,9000,705000,2.45,32,2020-06-21,2020,5
C036,C,130028.79,2021-09-08,15800,905000,2.45,46,2021-10-24,2021,9
C022,A,16542.55,2020-12-22,13500,740000,2.45,31,2021-01-22,2020,12
C066,B,46810.01,2020-02-06,11500,690000,3.95,43,2020-03-20,2020,2
C024,B,61205.59,2022-07-21,12000,930000,4.2,29,2022-08-19,2022,7
C034,C,83461.84,2021-09-25,15800,905000,2.45,47,2021-11-11,2021,9
C049,B,66154.32,2021-01-27,13000,820000,2.45,46,2021-03-14,2021,1
C032,A,85454.85,2022-03-01,15500,960000,2.65,21,2022-03-22,2022,3
C019,B,114586.08,2022-10-02,10800,900000,5.45,48,2022-11-19,2022,10
C055,B,32496.61,2020-09-28,15000,725000,2.45,32,2020-10-30,2020,9
C071,B,62925.97,2022-06-24,12500,945000,3.6,54,2022-08-17,2022,6
C060,B,33643.22,2020-03-02,12000,700000,3.325,37,2020-04-08,2020,3
C010,B,60720.59,2022-01-20,14000,930000,2.45,57,2022-03-18,2022,1
C005,A,59341.22,2022-09-03,11000,910000,5.2625,31,2022-10-04,2022,9
C002,C,16943.09,2022-11-05,10500,890000,5.95,60,2023-01-04,2022,11
C058,A,91816.11,2020-07-07,14000,715000,2.45,21,2020-07-28,2020,7
C012,C,142322.92,2020-05-03,9000,705000,2.45,54,2020-06-26,2020,5
C020,A,38863.03,2020-08-02,14500,720000,2.45,9,2020-08-11,2020,8
C067,A,26219.32,2022-02-06,15000,945000,2.45,21,2022-02-27,2022,2
C077,B,70232.31,2020-05-18,9000,705000,2.45,56,2020-07-13,2020,5
C065,A,51134.7,2020-09-04,15000,725000,2.45,15,2020-09-19,2020,9
C045,A,50490.58,2021-12-16,13800,920000,2.45,23,2022-01-08,2021,12
C016,A,52295.92,2020-07-20,14000,715000,2.45,17,2020-08-06,2020,7
C035,C,25617.83,2022-11-14,10500,890000,5.95,41,2022-12-25,2022,11
C042,B,30671.52,2020-02-28,11500,690000,3.95,56,2020-04-24,2020,2
C006,A,35737.28,2020-06-03,13000,710000,2.45,21,2020-06-24,2020,6
C019,B,45493.34,2020-09-26,15000,725000,2.45,30,2020-10-26,2020,9
C005,A,48284.53,2021-08-20,16000,900000,2.45,20,2021-09-09,2021,8
C075,B,42439.29,2021-08-09,16000,900000,2.45,42,2021-09-20,2021,8
C052,B,35310.03,2020-08-08,14500,720000,2.45,34,2020-09-11,2020,8
C061,B,37255.92,2021-12-11,13800,920000,2.45,43,2022-01-23,2021,12
C039,B,100136.83,2021-03-01,17000,850000,2.45,32,2021-04-02,2021,3
C028,B,115140.07,2020-04-24,6500,695000,2.45,25,2020-05-19,2020,4
C032,A,20591.96,2022-06-03,12500,945000,3.6,33,2022-07-06,2022,6
C046,B,156837.21,2021-12-14,13800,920000,2.45,49,2022-02-01,2021,12
C060,B,81366.72,2022-01-06,14000,930000,2.45,36,2022-02-11,2022,1
C001,B,103224.41,2020-05-12,9000,705000,2.45,51,2020-07-02,2020,5
C001,B,37249.48,2021-02-26,14500,835000,2.45,39,2021-04-06,2021,2
C048,B,71599.0,2020-02-25,11500,690000,3.95,44,2020-04-09,2020,2
C056,C,63267.82,2020-01-20,11000,680000,3.95,92,2020-04-21,2020,1
C055,B,53044.9,2022-12-01,10000,880000,6.325,71,2023-02-10,2022,12
C032,A,28428.35,2020-10-06,14800,730000,2.45,17,2020-10-23,2020,10
C013,C,79168.34,2021-08-18,16000,900000,2.45,53,2021-10-10,2021,8
C016,A,115951.61,2021-09-10,15800,905000,2.45,17,2021-09-27,2021,9
C038,A,69006.11,2020-05-22,9000,705000,2.45,19,2020-06-10,2020,5
C071,B,51335.42,2021-02-07,14500,835000,2.45,44,2021-03-23,2021,2
C057,A,53118.68,2022-05-25,13500,950000,3.2,17,2022-06-11,2022,5
C026,B,44361.31,2020-04-08,6500,695000,2.45,42,2020-05-20,2020,4
C047,B,39083.01,2020-08-06,14500,720000,2.45,18,2020-08-24,2020,8
C041,A,54916.01,2020-05-16,9000,705000,2.45,22,2020-06-07,2020,5
C056,C,70280.35,2021-03-20,17000,850000,2.45,55,2021-05-14,2021,3
C073,A,34320.8,2020-09-02,15000,725000,2.45,20,2020-09-22,2020,9
C003,B,43625.91,2021-04-07,17500,865000,2.45,39,2021-05-16,2021,4
C051,C,68435.98,2022-11-21,10500,890000,5.95,99,2023-02-28,2022,11
C077,B,73980.82,2020-06-28,13000,710000,2.45,31,2020-07-29,2020,6
C035,C,127034.8,2022-12-17,10000,880000,6.325,88,2023-03-15,2022,12
C036,C,78433.8,2022-03-04,15500,960000,2.65,57,2022-04-30,2022,3
C016,A,27057.38,2021-08-06,16000,900000,2.45,31,2021-09-06,2021,8
C041,A,10131.39,2020-04-16,6500,695000,2.45,22,2020-05-08,2020,4
C011,A,45652.57,2022-02-15,15000,945000,2.45,26,2022-03-13,2022,2
C067,A,58945.01,2022-12-08,10000,880000,6.325,42,2023-01-19,2022,12
C006,A,76901.97,2021-08-02,16000,900000,2.45,23,2021-08-25,2021,8
C058,A,83862.62,2022-09-15,11000,910000,5.2625,33,2022-10-18,2022,9
C071,B,72437.21,2020-08-11,14500,720000,2.45,46,2020-09-26,2020,8
C050,A,47876.49,2021-10-01,15500,910000,2.45,25,2021-10-26,2021,10
C031,B,61240.31,2022-04-13,14500,955000,2.95,24,2022-05-07,2022,4
C061,B,59576.64,2021-11-19,14500,915000,2.45,25,2021-12-14,2021,11
C066,B,38764.08,2021-06-06,17800,890000,2.45,35,2021-07-11,2021,6
C043,A,51968.69,2020-10-07,14800,730000,2.45,16,2020-10-23,2020,10
C045,A,38691.88,2021-03-11,17000,850000,2.45,17,2021-03-28,2021,3
C079,B,80904.62,2022-03-16,15500,960000,2.65,34,2022-04-19,2022,3
C042,B,73931.81,2021-09-03,15800,905000,2.45,54,2021-10-27,2021,9
C070,C,167684.15,2021-09-19,15800,905000,2.45,64,2021-11-22,2021,9
C027,A,53377.88,2020-10-17,14800,730000,2.45,20,2020-11-06,2020,10
C052,B,26986.78,2020-07-18,14000,715000,2.45,40,2020-08-27,2020,7
C006,A,19485.52,2021-04-07,17500,865000,2.45,10,2021-04-17,2021,4
C027,A,83874.9,2020-08-23,14500,720000,2.45,22,2020-09-14,2020,8
C052,B,94055.85,2020-09-28,15000,725000,2.45,39,2020-11-06,2020,9
C067,A,23950.83,2021-09-19,15800,905000,2.45,20,2021-10-09,2021,9
C004,B,71568.97,2021-08-12,16000,900000,2.45,30,2021-09-11,2021,8
C014,A,104074.65,2021-08-07,16000,900000,2.45,32,2021-09-08,2021,8
C017,B,38494.44,2020-06-11,13000,710000,2.45,27,2020-07-08,2020,6
C019,B,35432.45,2021-05-16,18000,880000,2.45,32,2021-06-17,2021,5
C029,B,79885.05,2022-07-04,12000,930000,4.2,50,2022-08-23,2022,7
C051,C,113997.54,2020-01-18,11000,680000,3.95,65,2020-03-23,2020,1
C023,A,48602.05,2020-10-13,14800,730000,2.45,19,2020-11-01,2020,10
C008,C,124454.22,2022-09-22,11000,910000,5.2625,62,2022-11-23,2022,9
C073,A,36662.3,2020-07-21,14000,715000,2.45,18,2020-08-08,2020,7
C037,B,58308.73,2021-11-10,14500,915000,2.45,42,2021-12-22,2021,11
C070,C,32008.52,2020-10-01,14800,730000,2.45,57,2020-11-27,2020,10
C014,A,41112.79,2021-02-05,14500,835000,2.45,26,2021-03-03,2021,2
C054,C,39034.07,2022-07-18,12000,930000,4.2,52,2022-09-08,2022,7
C033,A,60988.12,2020-12-10,13500,740000,2.45,31,2021-01-10,2020,12
C079,B,96224.7,2020-08-13,14500,720000,2.45,38,2020-09-20,2020,8
C024,B,27276.46,2020-12-22,13500,740000,2.45,38,2021-01-29,2020,12
C057,A,54184.83,2021-02-24,14500,835000,2.45,14,2021-03-10,2021,2
C036,C,95879.79,2022-08-04,11500,920000,4.7,62,2022-10-05,2022,8
C055,B,38457.03,2021-11-09,14500,915000,2.45,19,2021-11-28,2021,11
C059,A,61784.09,2022-11-20,10500,890000,5.95,37,2022-12-27,2022,11
C031,B,96886.37,2022-10-05,10800,900000,5.45,43,2022-11-17,2022,10
C076,B,63428.79,2022-09-18,11000,910000,5.2625,60,2022-11-17,2022,9
C002,C,53824.3,2020-07-28,14000,715000,2.45,40,2020-09-06,2020,7
C037,B,71669.02,2022-07-27,12000,930000,4.2,46,2022-09-11,2022,7
C044,C,79758.85,2021-11-09,14500,915000,2.45,71,2022-01-19,2021,11
C045,A,25748.07,2021-02-10,14500,835000,2.45,24,2021-03-06,2021,2
C038,A,52281.97,2020-06-15,13000,710000,2.45,25,2020-07-10,2020,6
C034,C,95440.74,2021-06-21,17800,890000,2.45,62,2021-08-22,2021,6
C065,A,62880.09,2021-09-22,15800,905000,2.45,29,2021-10-21,2021,9
C010,B,106408.83,2021-05-09,18000,880000,2.45,11,2021-05-20,2021,5
C072,A,25972.71,2022-04-14,14500,955000,2.95,28,2022-05-12,2022,4
C020,A,42722.2,2022-07-03,12000,930000,4.2,24,2022-07-27,2022,7
C012,C,51955.06,2021-12-27,13800,920000,2.45,38,2022-02-03,2021,12
C078,A,10816.57,2021-11-25,14500,915000,2.45,31,2021-12-26,2021,11
C056,C,57011.97,2022-09-06,11000,910000,5.2625,55,2022-10-31,2022,9
C045,A,51753.48,2021-07-04,16500,895000,2.45,16,2021-07-20,2021,7
C071,B,62965.77,2021-06-25,17800,890000,2.45,40,2021-08-04,2021,6
C016,A,115531.18,2022-02-11,15000,945000,2.45,18,2022-03-01,2022,2
C072,A,31637.2,2022-11-20,10500,890000,5.95,42,2023-01-01,2022,11
C032,A,21820.41,2020-07-21,14000,715000,2.45,18,2020-08-08,2020,7
C035,C,89883.56,2022-05-06,13500,950000,3.2,75,2022-07-20,2022,5
C042,B,37746.77,2021-12-07,13800,920000,2.45,56,2022-02-01,2021,12
C009,B,127848.75,2022-04-15,14500,955000,2.95,45,2022-05-30,2022,4
C013,C,70122.94,2022-07-15,12000,930000,4.2,56,2022-09-09,2022,7
C032,A,47902.2,2022-04-17,14500,955000,2.95,20,2022-05-07,2022,4
C025,B,56616.74,2020-01-11,11000,680000,3.95,55,2020-03-06,2020,1
C076,B,71735.47,2022-04-03,14500,955000,2.95,31,2022-05-04,2022,4
C060,B,70805.58,2021-12-16,13800,920000,2.45,53,2022-02-07,2021,12
C021,B,72333.41,2022-09-22,11000,910000,5.2625,35,2022-10-27,2022,9
C064,B,50468.69,2020-12-20,13500,740000,2.45,31,2021-01-20,2020,12
C034,C,109900.04,2021-09-07,15800,905000,2.45,61,2021-11-07,2021,9
C019,B,74934.99,2022-02-14,15000,945000,2.45,43,2022-03-29,2022,2
C031,B,114174.74,2022-03-14,15500,960000,2.65,44,2022-04-27,2022,3
C023,A,46526.85,2021-06-04,17800,890000,2.45,22,2021-06-26,2021,6
C037,B,34839.31,2020-10-06,14800,730000,2.45,25,2020-10-31,2020,10
C001,B,99249.69,2021-11-16,14500,915000,2.45,27,2021-12-13,2021,11
C061,B,98802.35,2022-11-11,10500,890000,5.95,60,2023-01-10,2022,11
C057,A,25032.64,2020-10-18,14800,730000,2.45,15,2020-11-02,2020,10
C004,B,81370.5,2022-02-14,15000,945000,2.45,25,2022-03-11,2022,2
C025,B,26978.16,2020-07-20,14000,715000,2.45,46,2020-09-04,2020,7
C063,C,49786.82,2022-12-26,10000,880000,6.325,74,2023-03-10,2022,12
C080,A,37054.17,2022-06-17,12500,945000,3.6,29,2022-07-16,2022,6
C016,A,40846.74,2021-03-28,17000,850000,2.45,24,2021-04-21,2021,3
C050,A,100653.0,2020-04-07,6500,695000,2.45,24,2020-05-01,2020,4
C037,B,16947.34,2020-03-24,12000,700000,3.325,40,2020-05-03,2020,3
C040,B,75794.66,2020-07-15,14000,715000,2.45,28,2020-08-12,2020,7
C068,C,143560.75,2021-04-19,17500,865000,2.45,48,2021-06-06,2021,4
C056,C,100499.41,2021-10-28,15500,910000,2.45,68,2022-01-04,2021,10
C071,B,81971.18,2021-10-05,15500,910000,2.45,32,2021-11-06,2021,10
C068,C,69669.03,2021-08-20,16000,900000,2.45,60,2021-10-19,2021,8
C046,B,35497.1,2021-10-03,15500,910000,2.45,44,2021-11-16,2021,10
C052,B,102071.9,2021-03-23,17000,850000,2.45,35,2021-04-27,2021,3
C072,A,50252.43,2021-06-21,17800,890000,2.45,25,2021-07-16,2021,6
C044,C,97283.39,2021-12-12,13800,920000,2.45,81,2022-03-03,2021,12
C004,B,47716.34,2021-02-17,14500,835000,2.45,33,2021-03-22,2021,2
C060,B,65531.72,2022-01-07,14000,930000,2.45,34,2022-02-10,2022,1
C057,A,56238.66,2020-04-13,6500,695000,2.45,24,2020-05-07,2020,4
C012,C,74230.36,2022-03-06,15500,960000,2.65,46,2022-04-21,2022,3
C064,B,36268.64,2020-06-14,13000,710000,2.45,43,2020-07-27,2020,6
C006,A,45491.04,2021-08-14,16000,900000,2.45,21,2021-09-04,2021,8
C072,A,70777.36,2021-02-01,14500,835000,2.45,29,2021-03-02,2021,2
C069,A,44076.85,2021-06-02,17800,890000,2.45,24,2021-06-26,2021,6
C027,A,33351.85,2020-04-27,6500,695000,2.45,29,2020-05-26,2020,4
C021,B,35062.15,2021-02-27,14500,835000,2.45,50,2021-04-18,2021,2
C013,C,234080.21,2021-12-13,13800,920000,2.45,66,2022-02-17,2021,12
C020,A,28940.57,2021-10-06,15500,910000,2.45,17,2021-10-23,2021,10
C033,A,40278.24,2022-05-05,13500,950000,3.2,23,2022-05-28,2022,5
C020,A,57216.42,2020-09-18,15000,725000,2.45,21,2020-10-09,2020,9
C063,C,70959.29,2021-04-17,17500,865000,2.45,80,2021-07-06,2021,4
C067,A,103576.89,2021-12-11,13800,920000,2.45,26,2022-01-06,2021,12
C018,B,57322.63,2021-10-14,15500,910000,2.45,30,2021-11-13,2021,10
C073,A,45176.72,2022-01-20,14000,930000,2.45,15,2022-02-04,2022,1
C034,C,35951.07,2020-06-13,13000,710000,2.45,54,2020-08-06,2020,6
C053,C,203005.47,2020-07-20,14000,715000,2.45,57,2020-09-15,2020,7
C067,A,59264.76,2021-07-24,16500,895000,2.45,17,2021-08-10,2021,7
C071,B,82001.21,2021-01-08,13000,820000,2.45,33,2021-02-10,2021,1
C004,B,44028.51,2020-12-24,13500,740000,2.45,30,2021-01-23,2020,12
C063,C,32320.37,2021-09-03,15800,905000,2.45,55,2021-10-28,2021,9
C043,A,59803.22,2021-12-16,13800,920000,2.45,29,2022-01-14,2021,12
C009,B,80521.39,2021-09-09,15800,905000,2.45,36,2021-10-15,2021,9
C048,B,53340.89,2020-09-28,15000,725000,2.45,46,2020-11-13,2020,9
C037,B,32802.57,2020-08-26,14500,720000,2.45,45,2020-10-10,2020,8
C076,B,53799.38,2021-12-07,13800,920000,2.45,39,2022-01-15,2021,12
C061,B,18241.08,2020-03-02,12000,700000,3.325,37,2020-04-08,2020,3
C041,A,102432.81,2020-12-04,13500,740000,2.45,33,2021-01-06,2020,12
C055,B,74236.46,2022-01-05,14000,930000,2.45,27,2022-02-01,2022,1
C040,B,58452.23,2022-11-07,10500,890000,5.95,49,2022-12-26,2022,11
C013,C,68636.2,2020-06-07,13000,710000,2.45,59,2020-08-05,2020,6
C046,B,86704.0,2022-10-28,10800,900000,5.45,49,2022-12-16,2022,10
C073,A,36102.99,2022-12-16,10000,880000,6.325,50,2023-02-04,2022,12
C004,B,86865.04,2021-08-25,16000,900000,2.45,40,2021-10-04,2021,8
C016,A,25474.55,2021-08-09,16000,900000,2.45,19,2021-08-28,2021,8
C041,A,40129.11,2020-12-16,13500,740000,2.45,30,2021-01-15,2020,12
C028,B,61979.3,2021-12-16,13800,920000,2.45,50,2022-02-04,2021,12
C067,A,156426.7,2022-12-01,10000,880000,6.325,41,2023-01-11,2022,12
C077,B,68176.62,2020-09-03,15000,725000,2.45,40,2020-10-13,2020,9
C065,A,47178.7,2022-06-21,12500,945000,3.6,34,2022-07-25,2022,6
C040,B,61154.15,2020-01-18,11000,680000,3.95,38,2020-02-25,2020,1
C017,B,108860.16,2020-07-18,14000,715000,2.45,27,2020-08-14,2020,7
C037,B,54402.05,2020-10-23,14800,730000,2.45,38,2020-11-30,2020,10
C030,A,86374.54,2020-01-19,11000,680000,3.95,32,2020-02-20,2020,1
